Time,dogecoin,bitcoin,ethereum,shared
2021-01-29 15:00:00,9416,,,
2021-01-29 16:00:00,9775,,,
2021-01-29 17:00:00,10333,,,
2021-01-29 18:00:00,9769,,,
2021-01-29 19:00:00,8571,,,
2021-01-29 20:00:00,8079,,,
2021-01-29 21:00:00,8753,,,
2021-01-29 22:00:00,6876,,,
2021-01-29 23:00:00,5614,,,
2021-01-30 00:00:00,5176,,,
2021-01-30 01:00:00,5281,,,
2021-01-30 02:00:00,5475,,,
2021-01-30 03:00:00,5734,,,
2021-01-30 04:00:00,4989,,,
2021-01-30 05:00:00,3550,,,
2021-01-30 06:00:00,2589,,,
2021-01-30 07:00:00,2250,,,
2021-01-30 08:00:00,1954,,,
2021-01-30 09:00:00,1749,,,
2021-01-30 10:00:00,1855,,,
2021-01-30 11:00:00,1499,,,
2021-01-30 12:00:00,1995,,,
2021-01-30 13:00:00,2099,,,
2021-01-30 14:00:00,2227,,,
2021-01-30 15:00:00,2172,,,
2021-01-30 16:00:00,2891,,,
2021-01-30 17:00:00,2582,,,
2021-01-30 18:00:00,2414,,,
2021-01-30 19:00:00,2495,,,
2021-01-30 20:00:00,3128,,,
2021-01-30 21:00:00,3037,,,
2021-01-30 22:00:00,3872,,,
2021-01-30 23:00:00,2814,,,
2021-01-31 00:00:00,2107,1068.0,89.0,138.0
2021-01-31 01:00:00,1727,841.0,92.0,133.0
2021-01-31 02:00:00,1896,863.0,73.0,151.0
2021-01-31 03:00:00,1440,935.0,73.0,124.0
2021-01-31 04:00:00,1400,670.0,92.0,127.0
2021-01-31 05:00:00,1158,686.0,92.0,145.0
2021-01-31 06:00:00,994,687.0,61.0,137.0
2021-01-31 07:00:00,939,712.0,52.0,158.0
2021-01-31 08:00:00,792,921.0,109.0,166.0
2021-01-31 09:00:00,624,892.0,96.0,192.0
2021-01-31 10:00:00,641,788.0,79.0,197.0
2021-01-31 11:00:00,675,896.0,88.0,247.0
2021-01-31 12:00:00,819,954.0,104.0,198.0
2021-01-31 13:00:00,782,1068.0,97.0,262.0
2021-01-31 14:00:00,976,1116.0,118.0,272.0
2021-01-31 15:00:00,1067,1557.0,132.0,237.0
2021-01-31 16:00:00,1877,1394.0,109.0,294.0
2021-01-31 17:00:00,2408,1517.0,120.0,206.0
2021-01-31 18:00:00,6900,1498.0,95.0,214.0
2021-01-31 19:00:00,6405,1452.0,94.0,239.0
2021-01-31 20:00:00,5583,1353.0,77.0,218.0
2021-01-31 21:00:00,4270,1587.0,71.0,172.0
2021-01-31 22:00:00,2931,1264.0,62.0,196.0
2021-01-31 23:00:00,2425,1110.0,73.0,128.0
2021-02-01 00:00:00,1982,1234.0,144.0,165.0
2021-02-01 01:00:00,1826,1073.0,109.0,124.0
2021-02-01 02:00:00,1774,1178.0,119.0,133.0
2021-02-01 03:00:00,1403,1113.0,121.0,161.0
2021-02-01 04:00:00,1950,1085.0,98.0,156.0
2021-02-01 05:00:00,2021,1018.0,125.0,150.0
2021-02-01 06:00:00,2866,1749.0,152.0,173.0
2021-02-01 07:00:00,2139,1544.0,138.0,182.0
2021-02-01 08:00:00,960,1541.0,141.0,220.0
2021-02-01 09:00:00,933,1735.0,157.0,191.0
2021-02-01 10:00:00,958,1337.0,146.0,211.0
2021-02-01 11:00:00,943,1535.0,152.0,240.0
2021-02-01 12:00:00,886,1430.0,127.0,248.0
2021-02-01 13:00:00,1364,1552.0,159.0,304.0
2021-02-01 14:00:00,1972,1816.0,238.0,719.0
2021-02-01 15:00:00,1472,1712.0,197.0,458.0
2021-02-01 16:00:00,1505,1767.0,199.0,273.0
2021-02-01 17:00:00,1347,1991.0,206.0,268.0
2021-02-01 18:00:00,1470,1801.0,184.0,284.0
2021-02-01 19:00:00,1630,1448.0,177.0,253.0
2021-02-01 20:00:00,1377,1400.0,198.0,239.0
2021-02-01 21:00:00,1130,1576.0,181.0,287.0
2021-02-01 22:00:00,1229,1247.0,234.0,243.0
2021-02-01 23:00:00,1211,1212.0,208.0,230.0
2021-02-02 00:00:00,1040,1078.0,311.0,265.0
2021-02-02 01:00:00,1106,1002.0,138.0,194.0
2021-02-02 02:00:00,1011,1060.0,155.0,239.0
2021-02-02 03:00:00,1376,1045.0,128.0,236.0
2021-02-02 04:00:00,1025,889.0,153.0,179.0
2021-02-02 05:00:00,689,924.0,166.0,120.0
2021-02-02 06:00:00,641,1087.0,234.0,168.0
2021-02-02 07:00:00,593,926.0,301.0,187.0
2021-02-02 08:00:00,573,1254.0,369.0,198.0
2021-02-02 09:00:00,531,1750.0,430.0,274.0
2021-02-02 10:00:00,399,1195.0,274.0,200.0
2021-02-02 11:00:00,432,1350.0,272.0,208.0
2021-02-02 12:00:00,495,1425.0,217.0,215.0
2021-02-02 13:00:00,723,1512.0,305.0,226.0
2021-02-02 14:00:00,991,1742.0,275.0,271.0
2021-02-02 15:00:00,967,1979.0,342.0,267.0
2021-02-02 16:00:00,1109,1671.0,1207.0,384.0
2021-02-02 17:00:00,992,1570.0,807.0,332.0
2021-02-02 18:00:00,959,1624.0,417.0,294.0
2021-02-02 19:00:00,1098,1549.0,548.0,310.0
2021-02-02 20:00:00,779,1485.0,899.0,341.0
2021-02-02 21:00:00,829,1558.0,494.0,305.0
2021-02-02 22:00:00,783,1213.0,446.0,277.0
2021-02-02 23:00:00,844,1370.0,367.0,260.0
2021-02-03 00:00:00,757,1334.0,285.0,223.0
2021-02-03 01:00:00,847,1207.0,247.0,186.0
2021-02-03 02:00:00,769,1075.0,202.0,175.0
2021-02-03 03:00:00,792,1136.0,268.0,187.0
2021-02-03 04:00:00,601,1087.0,291.0,202.0
2021-02-03 05:00:00,483,950.0,268.0,170.0
2021-02-03 06:00:00,441,1095.0,304.0,269.0
2021-02-03 07:00:00,364,1237.0,279.0,222.0
2021-02-03 08:00:00,378,1481.0,301.0,235.0
2021-02-03 09:00:00,262,1363.0,287.0,225.0
2021-02-03 10:00:00,243,1278.0,235.0,223.0
2021-02-03 11:00:00,333,1331.0,296.0,239.0
2021-02-03 12:00:00,355,1510.0,289.0,260.0
2021-02-03 13:00:00,481,1767.0,327.0,293.0
2021-02-03 14:00:00,493,1817.0,308.0,338.0
2021-02-03 15:00:00,545,1778.0,600.0,313.0
2021-02-03 16:00:00,594,2002.0,845.0,399.0
2021-02-03 17:00:00,753,1939.0,667.0,412.0
2021-02-03 18:00:00,899,1737.0,540.0,370.0
2021-02-03 19:00:00,701,1382.0,421.0,353.0
2021-02-03 20:00:00,2057,1429.0,394.0,347.0
2021-02-03 21:00:00,4557,1647.0,342.0,374.0
2021-02-03 22:00:00,1795,1392.0,274.0,264.0
2021-02-03 23:00:00,1301,1310.0,344.0,283.0
2021-02-04 00:00:00,1342,1614.0,371.0,275.0
2021-02-04 01:00:00,1196,1353.0,419.0,279.0
2021-02-04 02:00:00,1880,1195.0,293.0,225.0
2021-02-04 03:00:00,1556,1142.0,306.0,224.0
2021-02-04 04:00:00,2027,858.0,239.0,186.0
2021-02-04 05:00:00,3050,899.0,224.0,228.0
2021-02-04 06:00:00,1227,1070.0,291.0,205.0
2021-02-04 07:00:00,3460,1235.0,305.0,282.0
2021-02-04 08:00:00,8848,2201.0,315.0,382.0
2021-02-04 09:00:00,3630,1759.0,344.0,380.0
2021-02-04 10:00:00,2807,1349.0,267.0,268.0
2021-02-04 11:00:00,2740,1272.0,341.0,244.0
2021-02-04 12:00:00,2927,1471.0,278.0,288.0
2021-02-04 13:00:00,2830,1468.0,350.0,270.0
2021-02-04 14:00:00,2882,1718.0,315.0,316.0
2021-02-04 15:00:00,2408,1691.0,403.0,334.0
2021-02-04 16:00:00,2056,1667.0,327.0,316.0
2021-02-04 17:00:00,2069,1570.0,305.0,334.0
2021-02-04 18:00:00,2181,1471.0,280.0,281.0
2021-02-04 19:00:00,1610,1476.0,274.0,332.0
2021-02-04 20:00:00,1620,1416.0,297.0,222.0
2021-02-04 21:00:00,1731,1511.0,231.0,260.0
2021-02-04 22:00:00,1850,1386.0,189.0,259.0
2021-02-04 23:00:00,2719,1038.0,150.0,175.0
2021-02-05 00:00:00,2452,1030.0,205.0,201.0
2021-02-05 01:00:00,3349,882.0,173.0,198.0
2021-02-05 02:00:00,4483,808.0,187.0,158.0
2021-02-05 03:00:00,2168,1085.0,228.0,190.0
2021-02-05 04:00:00,1436,836.0,164.0,184.0
2021-02-05 05:00:00,1209,755.0,173.0,174.0
2021-02-05 06:00:00,816,901.0,260.0,184.0
2021-02-05 07:00:00,1205,904.0,243.0,192.0
2021-02-05 08:00:00,1022,1072.0,241.0,216.0
2021-02-05 09:00:00,839,1207.0,262.0,261.0
2021-02-05 10:00:00,660,1041.0,291.0,213.0
2021-02-05 11:00:00,557,1106.0,286.0,249.0
2021-02-05 12:00:00,575,1436.0,318.0,260.0
2021-02-05 13:00:00,650,2054.0,435.0,295.0
2021-02-05 14:00:00,923,2229.0,772.0,438.0
2021-02-05 15:00:00,862,2559.0,613.0,394.0
2021-02-05 16:00:00,762,2415.0,478.0,371.0
2021-02-05 17:00:00,852,2235.0,396.0,405.0
2021-02-05 18:00:00,1012,2448.0,344.0,333.0
2021-02-05 19:00:00,938,2836.0,312.0,301.0
2021-02-05 20:00:00,999,2402.0,318.0,279.0
2021-02-05 21:00:00,895,2201.0,228.0,286.0
2021-02-05 22:00:00,936,1668.0,226.0,262.0
2021-02-05 23:00:00,793,1384.0,198.0,201.0
2021-02-06 00:00:00,602,1542.0,230.0,187.0
2021-02-06 01:00:00,609,1863.0,184.0,204.0
2021-02-06 02:00:00,756,1263.0,231.0,157.0
2021-02-06 03:00:00,844,1278.0,172.0,174.0
2021-02-06 04:00:00,2986,1198.0,184.0,182.0
2021-02-06 05:00:00,3117,1083.0,178.0,224.0
2021-02-06 06:00:00,1759,1199.0,161.0,197.0
2021-02-06 07:00:00,1220,1253.0,147.0,231.0
2021-02-06 08:00:00,965,1607.0,202.0,218.0
2021-02-06 09:00:00,657,1539.0,220.0,222.0
2021-02-06 10:00:00,843,1832.0,191.0,289.0
2021-02-06 11:00:00,605,2518.0,244.0,302.0
2021-02-06 12:00:00,682,1985.0,162.0,288.0
2021-02-06 13:00:00,765,1946.0,253.0,321.0
2021-02-06 14:00:00,915,2091.0,268.0,312.0
2021-02-06 15:00:00,1410,2360.0,275.0,300.0
2021-02-06 16:00:00,1239,2106.0,331.0,281.0
2021-02-06 17:00:00,1346,1920.0,346.0,264.0
2021-02-06 18:00:00,2111,1625.0,370.0,291.0
2021-02-06 19:00:00,2479,1463.0,252.0,256.0
2021-02-06 20:00:00,1604,1369.0,223.0,211.0
2021-02-06 21:00:00,1602,1577.0,175.0,232.0
2021-02-06 22:00:00,2711,1323.0,185.0,207.0
2021-02-06 23:00:00,3209,1270.0,187.0,192.0
2021-02-07 00:00:00,2629,1235.0,154.0,209.0
2021-02-07 01:00:00,5019,1090.0,161.0,120.0
2021-02-07 02:00:00,2695,1004.0,162.0,158.0
2021-02-07 03:00:00,2183,926.0,123.0,124.0
2021-02-07 04:00:00,1850,770.0,144.0,129.0
2021-02-07 05:00:00,1261,719.0,149.0,131.0
2021-02-07 06:00:00,1510,753.0,155.0,160.0
2021-02-07 07:00:00,2007,861.0,152.0,170.0
2021-02-07 08:00:00,1656,1019.0,195.0,233.0
2021-02-07 09:00:00,1135,998.0,166.0,205.0
2021-02-07 10:00:00,1703,957.0,158.0,224.0
2021-02-07 11:00:00,1545,1041.0,188.0,193.0
2021-02-07 12:00:00,1384,1087.0,172.0,244.0
2021-02-07 13:00:00,1640,1196.0,227.0,278.0
2021-02-07 14:00:00,1431,1284.0,280.0,292.0
2021-02-07 15:00:00,2411,1873.0,391.0,311.0
2021-02-07 16:00:00,3956,1453.0,397.0,359.0
2021-02-07 17:00:00,4098,1406.0,311.0,293.0
2021-02-07 18:00:00,7421,1363.0,303.0,297.0
2021-02-07 19:00:00,4138,1404.0,215.0,256.0
2021-02-07 20:00:00,2997,1232.0,192.0,217.0
2021-02-07 21:00:00,3438,1322.0,207.0,189.0
2021-02-07 22:00:00,11036,1173.0,267.0,210.0
2021-02-07 23:00:00,5731,1099.0,280.0,191.0
2021-02-08 00:00:00,5104,1058.0,197.0,134.0
2021-02-08 01:00:00,5123,853.0,136.0,113.0
2021-02-08 02:00:00,3281,837.0,146.0,137.0
2021-02-08 03:00:00,3076,846.0,153.0,169.0
2021-02-08 04:00:00,2027,693.0,169.0,161.0
2021-02-08 05:00:00,1694,720.0,141.0,154.0
2021-02-08 06:00:00,1879,923.0,186.0,194.0
2021-02-08 07:00:00,1860,949.0,196.0,236.0
2021-02-08 08:00:00,2026,1192.0,257.0,284.0
2021-02-08 09:00:00,1707,1263.0,225.0,290.0
2021-02-08 10:00:00,1850,1072.0,217.0,231.0
2021-02-08 11:00:00,1369,1164.0,256.0,278.0
2021-02-08 12:00:00,1428,4724.0,240.0,353.0
2021-02-08 13:00:00,2512,16721.0,328.0,567.0
2021-02-08 14:00:00,3390,10519.0,300.0,513.0
2021-02-08 15:00:00,3745,8094.0,343.0,519.0
2021-02-08 16:00:00,3215,6213.0,435.0,490.0
2021-02-08 17:00:00,2889,5375.0,303.0,432.0
2021-02-08 18:00:00,2613,4595.0,276.0,385.0
2021-02-08 19:00:00,2420,3809.0,237.0,312.0
2021-02-08 20:00:00,1846,3523.0,247.0,373.0
2021-02-08 21:00:00,1768,3699.0,212.0,277.0
2021-02-08 22:00:00,1462,3719.0,223.0,299.0
2021-02-08 23:00:00,1528,5427.0,182.0,399.0
2021-02-09 00:00:00,1851,5128.0,218.0,305.0
2021-02-09 01:00:00,1614,2798.0,164.0,225.0
2021-02-09 02:00:00,1639,2470.0,156.0,242.0
2021-02-09 03:00:00,1641,2370.0,163.0,194.0
2021-02-09 04:00:00,1275,2014.0,147.0,200.0
2021-02-09 05:00:00,1071,2051.0,174.0,219.0
2021-02-09 06:00:00,927,2731.0,179.0,263.0
2021-02-09 07:00:00,837,3330.0,210.0,313.0
2021-02-09 08:00:00,809,2946.0,457.0,326.0
2021-02-09 09:00:00,1255,2931.0,281.0,317.0
2021-02-09 10:00:00,1035,2577.0,261.0,310.0
2021-02-09 11:00:00,824,2323.0,200.0,273.0
2021-02-09 12:00:00,1292,2582.0,233.0,340.0
2021-02-09 13:00:00,1368,2457.0,266.0,339.0
2021-02-09 14:00:00,1470,2518.0,246.0,329.0
2021-02-09 15:00:00,2405,2625.0,280.0,371.0
2021-02-09 16:00:00,2916,2388.0,251.0,373.0
2021-02-09 17:00:00,1915,2418.0,312.0,371.0
2021-02-09 18:00:00,1853,2304.0,246.0,348.0
2021-02-09 19:00:00,2025,2145.0,204.0,409.0
2021-02-09 20:00:00,1549,2001.0,329.0,337.0
2021-02-09 21:00:00,1552,2160.0,241.0,262.0
2021-02-09 22:00:00,1326,1722.0,229.0,248.0
2021-02-09 23:00:00,1374,1770.0,190.0,253.0
2021-02-10 00:00:00,1280,1597.0,186.0,227.0
2021-02-10 01:00:00,971,1327.0,230.0,203.0
2021-02-10 02:00:00,933,1367.0,373.0,181.0
2021-02-10 03:00:00,947,1395.0,294.0,179.0
2021-02-10 04:00:00,912,1123.0,195.0,195.0
2021-02-10 05:00:00,1111,1106.0,207.0,173.0
2021-02-10 06:00:00,1299,1243.0,238.0,299.0
2021-02-10 07:00:00,1239,1548.0,279.0,324.0
2021-02-10 08:00:00,734,1644.0,361.0,360.0
2021-02-10 09:00:00,658,2037.0,256.0,352.0
2021-02-10 10:00:00,575,2881.0,250.0,360.0
2021-02-10 11:00:00,684,3505.0,289.0,364.0
2021-02-10 12:00:00,727,3790.0,326.0,377.0
2021-02-10 13:00:00,883,4035.0,283.0,400.0
2021-02-10 14:00:00,1053,3872.0,276.0,368.0
2021-02-10 15:00:00,4511,3674.0,369.0,440.0
2021-02-10 16:00:00,2238,2556.0,293.0,395.0
2021-02-10 17:00:00,1591,2159.0,326.0,345.0
2021-02-10 18:00:00,1565,2215.0,258.0,314.0
2021-02-10 19:00:00,1687,2011.0,231.0,277.0
2021-02-10 20:00:00,1563,1852.0,218.0,254.0
2021-02-10 21:00:00,1393,2063.0,228.0,281.0
2021-02-10 22:00:00,1131,1745.0,189.0,215.0
2021-02-10 23:00:00,969,1616.0,204.0,213.0
2021-02-11 00:00:00,928,1417.0,171.0,183.0
2021-02-11 01:00:00,939,1278.0,155.0,174.0
2021-02-11 02:00:00,881,1267.0,138.0,204.0
2021-02-11 03:00:00,900,1248.0,178.0,157.0
2021-02-11 04:00:00,765,1038.0,128.0,140.0
2021-02-11 05:00:00,640,1033.0,168.0,171.0
2021-02-11 06:00:00,661,1163.0,199.0,222.0
2021-02-11 07:00:00,593,1240.0,193.0,231.0
2021-02-11 08:00:00,526,1692.0,222.0,268.0
2021-02-11 09:00:00,953,1819.0,215.0,269.0
2021-02-11 10:00:00,636,1714.0,219.0,295.0
2021-02-11 11:00:00,562,1655.0,239.0,345.0
2021-02-11 12:00:00,730,2280.0,257.0,338.0
2021-02-11 13:00:00,885,4034.0,303.0,433.0
2021-02-11 14:00:00,891,3149.0,216.0,360.0
2021-02-11 15:00:00,1072,3062.0,224.0,325.0
2021-02-11 16:00:00,1115,2523.0,253.0,403.0
2021-02-11 17:00:00,1130,2247.0,263.0,358.0
2021-02-11 18:00:00,1320,2239.0,235.0,354.0
2021-02-11 19:00:00,1362,2086.0,206.0,345.0
2021-02-11 20:00:00,1446,2474.0,199.0,340.0
2021-02-11 21:00:00,1055,2125.0,198.0,317.0
2021-02-11 22:00:00,938,1754.0,178.0,264.0
2021-02-11 23:00:00,1164,1662.0,170.0,223.0
2021-02-12 00:00:00,1084,2153.0,176.0,262.0
2021-02-12 01:00:00,1062,1448.0,147.0,213.0
2021-02-12 02:00:00,1245,1262.0,160.0,184.0
2021-02-12 03:00:00,1367,1379.0,143.0,175.0
2021-02-12 04:00:00,1098,1198.0,231.0,173.0
2021-02-12 05:00:00,710,1200.0,147.0,198.0
2021-02-12 06:00:00,564,1264.0,152.0,256.0
2021-02-12 07:00:00,551,1348.0,163.0,314.0
2021-02-12 08:00:00,527,1785.0,249.0,285.0
2021-02-12 09:00:00,435,1535.0,169.0,243.0
2021-02-12 10:00:00,500,1438.0,171.0,254.0
2021-02-12 11:00:00,525,1669.0,186.0,257.0
2021-02-12 12:00:00,551,1872.0,212.0,276.0
2021-02-12 13:00:00,612,1944.0,257.0,345.0
2021-02-12 14:00:00,814,2281.0,322.0,344.0
2021-02-12 15:00:00,814,2158.0,323.0,304.0
2021-02-12 16:00:00,1023,2172.0,356.0,449.0
2021-02-12 17:00:00,883,2150.0,496.0,393.0
2021-02-12 18:00:00,921,1961.0,368.0,356.0
2021-02-12 19:00:00,802,1929.0,254.0,312.0
2021-02-12 20:00:00,1559,1684.0,399.0,345.0
2021-02-12 21:00:00,1367,1986.0,251.0,278.0
2021-02-12 22:00:00,776,1594.0,277.0,245.0
2021-02-12 23:00:00,809,1377.0,234.0,231.0
2021-02-13 00:00:00,691,1282.0,175.0,212.0
2021-02-13 01:00:00,725,1111.0,202.0,193.0
2021-02-13 02:00:00,682,1074.0,214.0,217.0
2021-02-13 03:00:00,693,1328.0,527.0,230.0
2021-02-13 04:00:00,600,970.0,1253.0,223.0
2021-02-13 05:00:00,592,1008.0,771.0,191.0
2021-02-13 06:00:00,441,957.0,645.0,192.0
2021-02-13 07:00:00,434,978.0,477.0,223.0
2021-02-13 08:00:00,354,1371.0,523.0,233.0
2021-02-13 09:00:00,314,1360.0,728.0,223.0
2021-02-13 10:00:00,336,1320.0,505.0,235.0
2021-02-13 11:00:00,379,1471.0,466.0,269.0
2021-02-13 12:00:00,397,1581.0,425.0,270.0
2021-02-13 13:00:00,528,1570.0,410.0,323.0
2021-02-13 14:00:00,824,1717.0,343.0,293.0
2021-02-13 15:00:00,830,2116.0,453.0,310.0
2021-02-13 16:00:00,695,1777.0,487.0,324.0
2021-02-13 17:00:00,806,1692.0,359.0,308.0
2021-02-13 18:00:00,732,1551.0,367.0,303.0
2021-02-13 19:00:00,812,1494.0,259.0,231.0
2021-02-13 20:00:00,819,1404.0,263.0,243.0
2021-02-13 21:00:00,957,1536.0,218.0,242.0
2021-02-13 22:00:00,814,1346.0,209.0,190.0
2021-02-13 23:00:00,654,1226.0,197.0,173.0
2021-02-14 00:00:00,847,1200.0,198.0,192.0
2021-02-14 01:00:00,707,1021.0,213.0,166.0
2021-02-14 02:00:00,686,999.0,275.0,185.0
2021-02-14 03:00:00,563,1030.0,197.0,183.0
2021-02-14 04:00:00,522,807.0,235.0,143.0
2021-02-14 05:00:00,566,1291.0,189.0,153.0
2021-02-14 06:00:00,449,2539.0,246.0,254.0
2021-02-14 07:00:00,384,1314.0,230.0,195.0
2021-02-14 08:00:00,324,1539.0,271.0,224.0
2021-02-14 09:00:00,288,1646.0,241.0,203.0
2021-02-14 10:00:00,287,1993.0,327.0,312.0
2021-02-14 11:00:00,320,1683.0,317.0,235.0
2021-02-14 12:00:00,450,2381.0,334.0,304.0
2021-02-14 13:00:00,638,2159.0,289.0,293.0
2021-02-14 14:00:00,1451,2179.0,337.0,495.0
2021-02-14 15:00:00,1291,2073.0,382.0,483.0
2021-02-14 16:00:00,1200,2446.0,327.0,382.0
2021-02-14 17:00:00,840,2097.0,318.0,336.0
2021-02-14 18:00:00,805,1885.0,289.0,284.0
2021-02-14 19:00:00,761,1691.0,245.0,313.0
2021-02-14 20:00:00,698,1659.0,237.0,238.0
2021-02-14 21:00:00,658,1640.0,285.0,296.0
2021-02-14 22:00:00,680,1683.0,227.0,240.0
2021-02-14 23:00:00,1600,1401.0,177.0,256.0
2021-02-15 00:00:00,1268,1255.0,155.0,273.0
2021-02-15 01:00:00,1106,1077.0,186.0,324.0
2021-02-15 02:00:00,1264,1771.0,239.0,449.0
2021-02-15 03:00:00,999,1286.0,220.0,344.0
2021-02-15 04:00:00,879,1136.0,212.0,272.0
2021-02-15 05:00:00,715,1101.0,221.0,272.0
2021-02-15 06:00:00,732,1240.0,221.0,399.0
2021-02-15 07:00:00,617,1217.0,225.0,305.0
2021-02-15 08:00:00,451,1461.0,234.0,337.0
2021-02-15 09:00:00,448,1478.0,247.0,283.0
2021-02-15 10:00:00,761,1405.0,231.0,326.0
2021-02-15 11:00:00,690,1407.0,254.0,332.0
2021-02-15 12:00:00,645,1617.0,241.0,284.0
2021-02-15 13:00:00,664,1739.0,298.0,328.0
2021-02-15 14:00:00,1107,1843.0,297.0,435.0
2021-02-15 15:00:00,906,1838.0,277.0,422.0
2021-02-15 16:00:00,851,1914.0,280.0,409.0
2021-02-15 17:00:00,796,1815.0,275.0,327.0
2021-02-15 18:00:00,738,1710.0,289.0,340.0
2021-02-15 19:00:00,742,1685.0,273.0,273.0
2021-02-15 20:00:00,612,1614.0,264.0,271.0
2021-02-15 21:00:00,607,1542.0,233.0,259.0
2021-02-15 22:00:00,848,1708.0,212.0,245.0
2021-02-15 23:00:00,775,1382.0,182.0,204.0
2021-02-16 00:00:00,514,1249.0,181.0,162.0
2021-02-16 01:00:00,516,1076.0,151.0,213.0
2021-02-16 02:00:00,476,1078.0,164.0,161.0
2021-02-16 03:00:00,454,1822.0,182.0,167.0
2021-02-16 04:00:00,453,2696.0,159.0,218.0
2021-02-16 05:00:00,457,1486.0,170.0,198.0
2021-02-16 06:00:00,401,1670.0,205.0,201.0
2021-02-16 07:00:00,325,1468.0,175.0,213.0
2021-02-16 08:00:00,412,1543.0,200.0,231.0
2021-02-16 09:00:00,270,1596.0,227.0,212.0
2021-02-16 10:00:00,290,2251.0,341.0,292.0
2021-02-16 11:00:00,389,1617.0,559.0,286.0
2021-02-16 12:00:00,395,7147.0,400.0,365.0
